Chan,MeanRate
B24,"[27.14285714 32.85714286 38.57142857 40.71428571 32.14285714 33.57142857
 28.57142857 29.28571429 23.57142857 32.14285714 20.71428571 31.42857143
 50.71428571 61.42857143 51.42857143 43.57142857 68.57142857 54.28571429
 49.28571429 52.14285714 47.85714286 41.42857143 45.         48.57142857
 46.42857143 47.85714286 40.         38.57142857 43.57142857 50.71428571
 35.         47.14285714 43.57142857 41.42857143 34.28571429 34.28571429
 26.42857143 31.42857143 36.42857143 37.14285714 40.         31.42857143
 40.         27.14285714 35.71428571 39.28571429 35.         32.85714286
 32.85714286 29.28571429]"
B11,"[70.         58.57142857 45.         54.28571429 53.57142857 59.28571429
 58.57142857 60.         45.         47.14285714 50.71428571 52.85714286
 51.42857143 71.42857143 57.14285714 64.28571429 56.42857143 50.71428571
 63.57142857 64.28571429 56.42857143 60.71428571 68.57142857 57.85714286
 50.         55.71428571 66.42857143 53.57142857 60.71428571 48.57142857
 53.57142857 62.14285714 67.14285714 52.85714286 57.14285714 60.71428571
 52.14285714 57.14285714 54.28571429 61.42857143 53.57142857 59.28571429
 57.85714286 52.85714286 61.42857143 47.85714286 60.         55.71428571
 52.14285714 48.57142857]"
B18,"[55.71428571 65.71428571 55.         61.42857143 55.71428571 48.57142857
 50.71428571 65.71428571 58.57142857 49.28571429 65.         60.71428571
 63.57142857 79.28571429 65.         63.57142857 67.85714286 50.71428571
 72.85714286 57.85714286 57.85714286 54.28571429 62.14285714 60.
 57.14285714 65.71428571 68.57142857 62.85714286 64.28571429 63.57142857
 81.42857143 65.71428571 59.28571429 54.28571429 65.         67.85714286
 59.28571429 52.85714286 63.57142857 58.57142857 62.85714286 59.28571429
 52.85714286 60.         60.71428571 53.57142857 64.28571429 50.71428571
 65.71428571 52.14285714]"
B21,"[22.85714286 24.28571429 26.42857143 22.85714286 14.28571429 25.71428571
 12.85714286 20.71428571 23.57142857 19.28571429 16.42857143 13.57142857
 24.28571429 22.14285714 26.42857143 42.14285714 47.85714286 32.85714286
 40.71428571 27.85714286 35.71428571 27.85714286 28.57142857 24.28571429
 31.42857143 32.85714286 27.14285714 27.14285714 34.28571429 35.
 33.57142857 27.14285714 27.14285714 29.28571429 25.71428571 22.85714286
 28.57142857 21.42857143 22.14285714 35.         24.28571429 24.28571429
 26.42857143 28.57142857 27.85714286 26.42857143 34.28571429 29.28571429
 27.14285714 23.57142857]"
B01,"[27.85714286 34.28571429 32.14285714 27.85714286 35.         24.28571429
 20.71428571 30.71428571 25.         23.57142857 17.14285714 22.14285714
 18.57142857 23.57142857 23.57142857 25.         36.42857143 29.28571429
 29.28571429 27.85714286 34.28571429 40.71428571 34.28571429 24.28571429
 29.28571429 32.85714286 36.42857143 32.14285714 45.         37.85714286
 34.28571429 34.28571429 25.         30.71428571 36.42857143 35.71428571
 26.42857143 34.28571429 26.42857143 40.71428571 35.71428571 31.42857143
 40.         21.42857143 30.         31.42857143 34.28571429 27.14285714
 35.         28.57142857]"
B31,"[21.42857143 33.57142857 22.14285714 35.71428571 32.85714286 27.14285714
 20.71428571 30.         22.14285714 22.85714286 28.57142857 27.85714286
 25.71428571 24.28571429 25.71428571 27.85714286 32.14285714 25.
 35.         31.42857143 32.14285714 32.85714286 36.42857143 27.14285714
 35.         20.71428571 33.57142857 36.42857143 40.         44.28571429
 41.42857143 36.42857143 34.28571429 27.85714286 28.57142857 32.85714286
 30.         35.         27.85714286 37.85714286 34.28571429 34.28571429
 32.85714286 26.42857143 32.14285714 31.42857143 36.42857143 37.14285714
 32.14285714 21.42857143]"
B14,"[47.85714286 52.85714286 44.28571429 44.28571429 42.85714286 37.14285714
 40.         39.28571429 35.71428571 33.57142857 42.85714286 35.
 47.14285714 51.42857143 55.         43.57142857 46.42857143 37.85714286
 40.         36.42857143 42.85714286 50.71428571 32.14285714 40.
 37.14285714 37.85714286 41.42857143 39.28571429 46.42857143 50.
 52.85714286 48.57142857 36.42857143 52.14285714 39.28571429 35.
 38.57142857 32.85714286 45.         42.14285714 31.42857143 37.14285714
 35.         36.42857143 45.71428571 30.         31.42857143 42.14285714
 37.85714286 36.42857143]"
B29,"[45.         44.28571429 47.85714286 57.85714286 42.14285714 52.85714286
 40.         39.28571429 47.85714286 30.71428571 41.42857143 58.57142857
 96.42857143 70.         48.57142857 47.14285714 47.85714286 43.57142857
 46.42857143 41.42857143 40.71428571 52.14285714 54.28571429 51.42857143
 47.14285714 56.42857143 46.42857143 45.71428571 40.71428571 44.28571429
 51.42857143 47.14285714 46.42857143 60.71428571 42.85714286 45.71428571
 48.57142857 43.57142857 46.42857143 49.28571429 38.57142857 42.85714286
 49.28571429 39.28571429 50.         44.28571429 52.14285714 50.71428571
 40.         47.85714286]"
B02,"[32.14285714 36.42857143 35.         33.57142857 26.42857143 20.71428571
 23.57142857 28.57142857 30.         20.71428571 20.         17.14285714
 25.         27.14285714 20.71428571 23.57142857 37.14285714 28.57142857
 27.85714286 26.42857143 40.         40.         34.28571429 26.42857143
 36.42857143 30.         33.57142857 36.42857143 47.14285714 38.57142857
 39.28571429 27.85714286 37.14285714 41.42857143 46.42857143 42.14285714
 33.57142857 35.71428571 29.28571429 33.57142857 31.42857143 30.
 37.85714286 32.14285714 37.14285714 37.14285714 33.57142857 24.28571429
 35.71428571 23.57142857]"
B19,"[ 51.42857143  64.28571429  58.57142857  50.          37.14285714
  56.42857143  52.14285714  52.14285714  51.42857143  37.85714286
  40.         220.         257.14285714 110.71428571  66.42857143
  52.85714286  55.          56.42857143  44.28571429  51.42857143
  54.28571429  56.42857143  65.71428571  50.71428571  59.28571429
  56.42857143  50.          45.71428571  45.          47.14285714
  52.85714286  59.28571429  50.          52.14285714  43.57142857
  54.28571429  45.71428571  45.          52.14285714  55.71428571
  52.85714286  50.71428571  48.57142857  47.14285714  42.14285714
  55.          46.42857143  42.85714286  54.28571429  49.28571429]"
B16,"[33.57142857 32.14285714 32.14285714 36.42857143 27.14285714 34.28571429
 30.         25.71428571 31.42857143 20.71428571 31.42857143 27.14285714
 36.42857143 40.71428571 37.14285714 40.71428571 39.28571429 32.14285714
 37.14285714 27.14285714 37.14285714 34.28571429 37.85714286 25.
 40.         36.42857143 36.42857143 27.85714286 36.42857143 46.42857143
 39.28571429 48.57142857 42.85714286 48.57142857 50.         45.71428571
 37.14285714 29.28571429 31.42857143 35.71428571 27.14285714 35.
 32.14285714 32.14285714 35.71428571 35.         37.85714286 35.71428571
 34.28571429 23.57142857]"
B07,"[46.42857143 42.14285714 51.42857143 37.85714286 44.28571429 53.57142857
 45.         47.85714286 42.85714286 35.71428571 36.42857143 50.71428571
 42.14285714 40.71428571 47.85714286 36.42857143 40.         43.57142857
 38.57142857 41.42857143 33.57142857 53.57142857 47.85714286 46.42857143
 51.42857143 47.14285714 55.         31.42857143 45.         56.42857143
 55.         48.57142857 49.28571429 54.28571429 44.28571429 57.14285714
 44.28571429 46.42857143 39.28571429 45.71428571 41.42857143 48.57142857
 56.42857143 42.14285714 45.71428571 40.71428571 47.85714286 53.57142857
 51.42857143 46.42857143]"
B13,"[23.57142857 29.28571429 30.71428571 35.         23.57142857 21.42857143
 22.85714286 30.         25.         24.28571429 25.         27.85714286
 22.85714286 32.14285714 28.57142857 18.57142857 29.28571429 34.28571429
 30.         31.42857143 41.42857143 47.14285714 31.42857143 28.57142857
 31.42857143 27.14285714 38.57142857 38.57142857 47.14285714 42.85714286
 46.42857143 33.57142857 42.14285714 38.57142857 43.57142857 38.57142857
 35.         34.28571429 30.         37.14285714 32.85714286 31.42857143
 40.71428571 30.         38.57142857 37.14285714 42.85714286 37.14285714
 35.71428571 22.85714286]"
