Chan,MeanRate
B28,"[2.60663507 2.8436019  1.18483412 1.42180095 1.42180095 1.42180095
 2.60663507 4.26540284 3.79146919 3.31753555 0.71090047 3.55450237
 1.8957346  2.36966825 2.8436019  0.9478673  2.13270142 1.18483412
 3.08056872 1.18483412 2.36966825 1.65876777 2.36966825 2.36966825
 0.9478673  1.8957346  1.8957346  2.60663507 1.18483412 1.65876777
 1.42180095 2.13270142 0.9478673  1.42180095 2.13270142 1.18483412
 2.8436019  4.02843602 2.36966825 4.50236967 5.68720379 3.55450237
 1.65876777 1.8957346  2.13270142 1.18483412 0.9478673  0.47393365
 1.18483412 1.65876777]"
B24,"[0.         0.71090047 0.         0.23696682 0.         0.
 0.47393365 1.18483412 0.47393365 0.71090047 0.23696682 0.
 0.         0.47393365 0.         0.         0.         0.
 0.23696682 0.         0.47393365 0.         0.23696682 1.42180095
 0.23696682 0.         0.9478673  0.71090047 0.         0.23696682
 0.9478673  1.18483412 0.9478673  0.9478673  0.9478673  1.18483412
 1.42180095 1.65876777 0.9478673  2.36966825 2.36966825 1.18483412
 0.71090047 0.71090047 0.23696682 0.71090047 0.47393365 0.71090047
 0.47393365 0.71090047]"
B09,"[ 8.05687204 10.18957346 15.4028436  11.37440758 16.82464455  7.81990521
  9.95260664  9.24170616  9.47867299  7.58293839  5.21327014  4.26540284
 10.42654028 11.13744076 10.42654028  6.39810427  7.10900474  1.8957346
  4.50236967  3.31753555  7.58293839  4.97630332  4.97630332  7.34597156
  6.39810427  4.50236967  6.39810427  5.21327014  6.39810427  6.39810427
  8.53080569  4.26540284  3.08056872  7.34597156  5.68720379  4.02843602
  4.02843602 11.84834123 11.37440758  8.53080569 10.66350711 14.21800948
 13.03317536 14.21800948 11.84834123  5.92417062  9.47867299  9.71563981
  6.87203791 10.18957346]"
B21,"[1.18483412 0.         0.47393365 0.         0.         0.71090047
 0.         1.18483412 0.71090047 1.18483412 0.47393365 0.
 0.23696682 0.23696682 0.         0.         0.         0.47393365
 0.47393365 0.23696682 0.71090047 0.         1.18483412 2.8436019
 0.         2.13270142 1.42180095 1.18483412 0.9478673  1.42180095
 0.71090047 1.42180095 0.         0.         0.9478673  0.71090047
 0.23696682 1.42180095 0.71090047 2.60663507 4.26540284 3.55450237
 0.47393365 1.42180095 0.23696682 0.23696682 0.47393365 0.
 0.47393365 0.        ]"
B04,"[1.65876777 2.13270142 1.42180095 0.9478673  0.71090047 1.18483412
 1.18483412 2.60663507 1.18483412 1.42180095 0.         0.
 1.42180095 1.18483412 0.9478673  0.71090047 0.         0.23696682
 1.18483412 1.42180095 0.9478673  1.65876777 1.65876777 1.18483412
 0.23696682 0.71090047 1.65876777 1.42180095 0.23696682 1.8957346
 1.65876777 1.65876777 1.18483412 0.71090047 1.42180095 1.8957346
 1.18483412 1.65876777 0.9478673  3.55450237 2.13270142 1.65876777
 1.18483412 0.9478673  1.42180095 0.9478673  0.23696682 0.9478673
 0.47393365 1.18483412]"
B30,"[2.13270142 2.60663507 0.71090047 0.71090047 0.47393365 0.71090047
 1.18483412 1.8957346  1.42180095 2.60663507 0.47393365 0.47393365
 0.23696682 0.47393365 1.18483412 0.23696682 0.9478673  0.23696682
 2.60663507 0.47393365 0.47393365 0.23696682 0.23696682 1.42180095
 0.23696682 0.71090047 1.8957346  1.8957346  0.23696682 2.8436019
 1.18483412 1.42180095 1.18483412 2.13270142 0.71090047 0.9478673
 1.8957346  3.55450237 2.8436019  2.8436019  2.13270142 1.8957346
 1.65876777 1.18483412 1.18483412 1.18483412 0.9478673  1.42180095
 0.9478673  1.18483412]"
B13,"[ 7.81990521 11.61137441 16.11374408 12.79620853 14.69194313 10.42654028
 12.08530806 10.18957346  9.95260664  7.58293839  5.68720379  4.73933649
 10.90047393 11.13744076  9.00473934  7.34597156  8.29383886  2.60663507
  5.92417062  3.31753555  6.87203791  4.97630332  5.68720379  5.92417062
  4.97630332  4.73933649  9.47867299  6.87203791  6.63507109  5.45023697
  6.63507109  3.31753555  4.50236967  5.92417062  4.50236967  4.97630332
  4.97630332  9.24170616 13.03317536 10.18957346 10.42654028 14.69194313
 12.79620853 13.74407583 14.92890995  7.81990521 14.4549763  12.08530806
  7.58293839 12.55924171]"
B15,"[0.9478673  1.42180095 2.13270142 0.         0.         0.71090047
 0.47393365 2.60663507 1.65876777 0.71090047 0.23696682 0.47393365
 0.23696682 1.42180095 0.9478673  0.23696682 0.         0.23696682
 0.9478673  0.9478673  1.8957346  0.         1.8957346  2.60663507
 0.47393365 4.97630332 1.8957346  2.36966825 1.42180095 2.13270142
 0.71090047 1.8957346  0.47393365 0.         1.42180095 1.42180095
 0.71090047 3.08056872 0.71090047 3.31753555 7.10900474 5.21327014
 0.23696682 2.36966825 1.42180095 0.23696682 0.47393365 0.23696682
 0.47393365 0.23696682]"
B07,"[1.8957346  2.60663507 3.31753555 0.9478673  0.71090047 0.9478673
 0.71090047 3.55450237 3.08056872 1.65876777 1.8957346  0.47393365
 2.36966825 1.18483412 2.36966825 1.42180095 0.23696682 0.71090047
 2.13270142 1.65876777 1.8957346  0.47393365 0.71090047 3.79146919
 1.18483412 5.68720379 2.8436019  2.13270142 2.13270142 3.08056872
 3.79146919 1.8957346  2.13270142 1.42180095 2.13270142 2.13270142
 2.36966825 4.50236967 3.31753555 4.26540284 7.81990521 8.76777251
 2.13270142 6.16113744 4.02843602 1.65876777 2.13270142 2.60663507
 1.65876777 1.42180095]"
B27,"[ 7.58293839 11.84834123 14.69194313 11.61137441 12.79620853  8.76777251
 10.18957346 10.18957346 11.84834123  7.58293839  5.21327014  6.39810427
 10.18957346  8.53080569  6.16113744  5.92417062  5.45023697  2.36966825
  4.97630332  4.50236967  6.87203791  3.08056872  6.16113744  6.63507109
  4.50236967  8.29383886  7.10900474  7.58293839  6.39810427  4.97630332
  6.87203791  4.50236967  3.08056872  4.73933649  5.92417062  3.55450237
  4.02843602  9.47867299  8.53080569  7.34597156 12.32227488 16.3507109
  9.47867299 15.87677725 12.79620853  8.05687204 12.32227488 10.66350711
  7.58293839 11.13744076]"
B06,"[3.31753555 2.8436019  2.13270142 4.26540284 2.8436019  3.79146919
 4.02843602 4.73933649 4.97630332 4.50236967 0.9478673  3.55450237
 3.08056872 3.79146919 3.08056872 3.55450237 2.60663507 2.8436019
 4.26540284 3.08056872 2.13270142 2.8436019  3.31753555 2.13270142
 3.08056872 3.55450237 3.79146919 3.79146919 1.65876777 2.8436019
 3.08056872 4.26540284 2.36966825 3.08056872 4.26540284 4.02843602
 2.60663507 5.68720379 4.02843602 5.21327014 4.26540284 4.50236967
 3.31753555 4.73933649 4.02843602 2.60663507 3.08056872 1.42180095
 3.31753555 2.60663507]"
B05,"[0.         0.47393365 0.         0.23696682 0.23696682 0.23696682
 1.18483412 0.         0.9478673  0.23696682 0.         0.
 0.23696682 0.         0.         0.         0.23696682 0.23696682
 0.23696682 0.         0.23696682 0.         0.47393365 1.65876777
 0.47393365 2.13270142 0.71090047 1.18483412 0.         1.18483412
 0.71090047 0.9478673  0.47393365 0.47393365 0.9478673  0.47393365
 1.65876777 1.8957346  1.18483412 3.08056872 3.31753555 2.13270142
 0.71090047 0.9478673  1.18483412 1.18483412 0.23696682 0.23696682
 0.47393365 0.71090047]"
B29,"[ 8.53080569 10.90047393 16.3507109  10.42654028 11.84834123  7.10900474
  9.71563981 12.08530806 11.37440758  7.58293839  5.21327014  4.73933649
 10.18957346  7.58293839  6.63507109  6.87203791  4.73933649  2.60663507
  5.21327014  3.08056872  8.53080569  3.79146919  5.21327014  8.76777251
  4.02843602  9.47867299  8.53080569  6.87203791  7.10900474  5.68720379
  8.53080569  6.39810427  3.08056872  5.68720379  3.79146919  2.60663507
  4.02843602  8.29383886  9.24170616  5.92417062  9.47867299 16.58767773
  9.71563981 17.2985782  11.61137441  8.76777251 10.66350711 10.66350711
  8.05687204 11.37440758]"
B12,"[ 4.97630332  6.63507109  6.16113744  6.63507109  4.97630332  5.45023697
  8.05687204  8.05687204  8.05687204 10.18957346  6.16113744  4.73933649
  5.68720379  8.53080569  7.81990521  5.45023697  4.50236967  5.68720379
  4.02843602  3.79146919  4.73933649  6.63507109  3.79146919  8.53080569
  2.60663507  2.60663507  1.65876777  4.97630332  2.8436019   2.60663507
  5.45023697  6.16113744  3.79146919  1.8957346   3.55450237  3.79146919
  5.68720379  8.29383886  6.16113744  7.10900474 11.37440758  9.71563981
  8.05687204  6.39810427  5.45023697  3.31753555  4.97630332  6.39810427
  3.08056872  5.92417062]"
B18,"[0.47393365 0.         0.         0.         0.23696682 0.23696682
 0.23696682 0.71090047 0.47393365 0.9478673  0.         0.
 0.         0.23696682 0.47393365 0.47393365 0.9478673  0.23696682
 1.42180095 0.         0.23696682 0.         0.47393365 0.47393365
 0.         0.         0.47393365 0.71090047 0.         0.
 0.47393365 0.9478673  0.         0.         0.         0.47393365
 0.23696682 0.23696682 0.         0.71090047 1.65876777 0.23696682
 0.23696682 0.47393365 0.         0.23696682 0.47393365 0.
 0.         0.9478673 ]"
B02,"[0.23696682 1.18483412 0.47393365 0.71090047 0.47393365 0.9478673
 0.71090047 1.42180095 1.18483412 1.8957346  0.23696682 0.
 0.         0.23696682 0.23696682 0.71090047 0.71090047 0.
 0.47393365 0.71090047 0.71090047 1.42180095 1.42180095 0.71090047
 0.47393365 0.23696682 0.71090047 0.71090047 0.47393365 1.42180095
 2.13270142 2.60663507 0.         0.23696682 0.9478673  0.47393365
 1.18483412 1.42180095 1.42180095 2.36966825 1.8957346  0.71090047
 0.47393365 0.71090047 0.71090047 0.23696682 0.         2.36966825
 0.23696682 0.9478673 ]"
B10,"[0.23696682 0.23696682 0.         0.         0.         0.
 0.47393365 0.47393365 0.23696682 0.47393365 0.         0.
 0.         0.         0.         0.23696682 0.         0.
 0.9478673  0.         0.         0.         0.         0.71090047
 0.         0.         0.47393365 0.23696682 0.         0.47393365
 1.18483412 0.9478673  0.23696682 0.         0.9478673  0.47393365
 0.71090047 1.42180095 1.42180095 1.18483412 1.42180095 0.
 0.23696682 0.47393365 0.47393365 0.47393365 0.71090047 0.23696682
 0.         0.47393365]"
B01,"[0.         0.9478673  0.         0.         0.23696682 0.23696682
 0.         0.23696682 0.23696682 0.71090047 0.         0.
 0.         0.23696682 0.         0.         0.         0.
 0.47393365 0.         0.         0.71090047 0.23696682 0.23696682
 0.23696682 0.47393365 0.47393365 0.9478673  0.         1.18483412
 1.42180095 1.42180095 0.47393365 0.47393365 0.71090047 0.9478673
 0.71090047 1.18483412 0.9478673  1.18483412 1.18483412 0.9478673
 0.23696682 0.9478673  0.         0.9478673  0.         0.71090047
 0.         0.71090047]"
B31,"[ 5.21327014  8.29383886 14.21800948  6.87203791 10.66350711  7.10900474
  8.05687204  9.00473934  8.53080569  4.97630332  4.73933649  3.79146919
  9.00473934  7.81990521  5.92417062  7.10900474  5.45023697  3.31753555
  3.55450237  3.31753555  5.68720379  5.21327014  5.92417062 11.13744076
  4.02843602  9.95260664  7.10900474  7.58293839  4.50236967  5.68720379
  7.10900474  5.68720379  4.26540284  5.21327014  3.55450237  4.26540284
  4.26540284  7.10900474  7.81990521  4.97630332  9.71563981 14.92890995
  8.05687204 14.92890995  8.76777251  9.00473934  9.71563981  9.24170616
  5.45023697 11.13744076]"
