scorer,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000
bodyparts,red_LED,red_LED,red_LED,blue_LED,blue_LED,blue_LED
coords,x,y,likelihood,x,y,likelihood
2488,297.9278259277344,274.09893798828125,0.9999955892562866,300.6288146972656,280.52178955078125,1.0
2489,296.8906555175781,272.4264831542969,0.9999995827674866,300.5682373046875,280.7889709472656,1.0
2490,296.8925476074219,272.8011474609375,0.9999991655349731,300.4819641113281,280.9154052734375,1.0
2491,294.8054504394531,272.867431640625,0.9999997615814209,299.8861083984375,281.3135070800781,1.0
2492,294.8343200683594,273.0094299316406,0.9999997615814209,300.34149169921875,281.0998840332031,1.0
2493,295.965576171875,272.9476623535156,0.9999986886978149,300.3684387207031,280.79827880859375,1.0
2494,296.4630126953125,272.8752136230469,1.0,300.79736328125,280.931884765625,1.0
2495,296.02508544921875,272.623291015625,1.0,300.87274169921875,280.9219055175781,1.0
2496,296.509521484375,272.6903991699219,0.9999997615814209,300.8498229980469,280.8099365234375,1.0
2497,295.94793701171875,272.5155029296875,0.9999998807907104,300.8033752441406,280.7841491699219,1.0
2498,296.28631591796875,272.7572021484375,1.0,300.8250427246094,280.8857727050781,1.0
2499,296.3986511230469,272.617431640625,0.9999997615814209,300.8927917480469,280.9332275390625,1.0
2500,296.8701171875,272.7596740722656,0.9999991655349731,300.7788391113281,280.9841613769531,1.0
2501,296.4438781738281,272.8616027832031,0.9999994039535522,300.5921325683594,281.0787658691406,1.0
2502,296.1997375488281,272.63433837890625,0.9999998807907104,300.869384765625,280.88323974609375,1.0
2503,295.98199462890625,272.3678894042969,1.0,300.8399658203125,280.7204895019531,1.0
2504,296.2742614746094,272.4204406738281,0.9999997615814209,300.99005126953125,281.0171813964844,1.0
2505,296.0987854003906,272.8211364746094,0.9999997615814209,300.6369323730469,281.0296936035156,1.0
2506,294.6637878417969,272.36737060546875,1.0,300.5402526855469,280.9752502441406,1.0
2507,295.12969970703125,272.61529541015625,1.0,299.9716796875,281.7653503417969,1.0
2508,295.0676574707031,272.53143310546875,0.9999986290931702,299.7235412597656,281.6532897949219,1.0
2509,295.2292785644531,272.6151123046875,0.9999995231628418,299.83355712890625,281.53192138671875,1.0
2510,295.0295715332031,272.4197692871094,1.0,300.0203552246094,281.56610107421875,1.0
2511,294.7242431640625,272.51715087890625,1.0,300.3380126953125,281.5318908691406,1.0
2512,294.73431396484375,272.52392578125,1.0,300.3260192871094,281.7291564941406,1.0
2513,294.8153991699219,272.4383239746094,1.0,300.30810546875,281.6138610839844,1.0
2514,294.8930358886719,272.35552978515625,1.0,300.8655090332031,281.0089111328125,1.0
2515,294.78009033203125,272.4725646972656,1.0,300.3231201171875,281.6415100097656,1.0
2516,294.7754211425781,272.3201904296875,1.0,300.1993713378906,281.5740966796875,1.0
2517,294.68890380859375,272.4550476074219,1.0,300.2869873046875,281.33050537109375,1.0
2518,294.8699645996094,272.6788330078125,1.0,300.8228759765625,281.1245422363281,1.0
2519,294.78997802734375,272.2655944824219,1.0,300.943115234375,281.0065002441406,1.0
2520,294.4022521972656,272.5450439453125,1.0,300.9825439453125,280.99822998046875,1.0
2521,294.70672607421875,272.35211181640625,1.0,300.8729248046875,280.9685363769531,1.0
2522,294.6361083984375,272.3111267089844,1.0,301.1080017089844,280.8462219238281,1.0
2523,295.0222473144531,272.37017822265625,1.0,300.78424072265625,280.99188232421875,1.0
2524,294.6231994628906,272.2451477050781,1.0,300.82452392578125,280.9760437011719,1.0
2525,294.83892822265625,272.6314697265625,1.0,300.6573486328125,281.156982421875,1.0
2526,294.41693115234375,272.358154296875,1.0,301.0676574707031,280.5433349609375,1.0
2527,296.7942810058594,273.5439453125,0.999997615814209,300.75982666015625,280.7772521972656,1.0
2528,296.98480224609375,272.7659606933594,0.9999996423721313,301.0782470703125,280.82269287109375,1.0
2529,297.8586120605469,272.76458740234375,0.9999994039535522,300.932373046875,281.114990234375,1.0
2530,296.7571716308594,272.326171875,0.9999990463256836,300.80694580078125,280.7613220214844,1.0
2531,296.9894104003906,272.28826904296875,0.9999990463256836,300.8356628417969,280.7822265625,1.0
2532,297.25408935546875,273.3318786621094,0.9999547004699707,300.66876220703125,280.85369873046875,1.0
2533,296.6888427734375,272.9343566894531,0.9999974966049194,300.7291564941406,280.5906066894531,1.0
2534,297.3424987792969,273.1368408203125,0.9999922513961792,300.9049377441406,280.5901184082031,1.0
2535,297.6327209472656,272.66845703125,0.9999989867210388,300.6846618652344,280.8388366699219,1.0
2536,296.56494140625,272.54290771484375,0.9999997615814209,300.75079345703125,280.69635009765625,1.0
2537,296.2951354980469,272.3672790527344,1.0,300.89532470703125,280.8720703125,1.0
2538,296.3171081542969,272.5200500488281,0.9999998807907104,300.80633544921875,280.7514953613281,1.0
2539,296.4776916503906,272.4179992675781,0.9999998211860657,300.7826232910156,280.8187561035156,1.0
2540,296.26800537109375,272.4425048828125,0.9999997615814209,300.71795654296875,280.7745056152344,1.0
2541,296.3224792480469,272.4043273925781,0.9999997615814209,300.5816345214844,280.8602600097656,1.0
2542,296.22900390625,272.68701171875,1.0,300.8531799316406,280.9176940917969,1.0
2543,296.4139099121094,272.6917724609375,0.9999997615814209,300.98663330078125,280.9306640625,1.0
2544,296.2372131347656,272.30975341796875,0.9999998807907104,301.03607177734375,280.9643249511719,1.0
2545,296.1446533203125,272.36883544921875,1.0,300.8798828125,280.7622985839844,1.0
2546,296.25555419921875,272.331787109375,0.9999998807907104,300.7074279785156,280.8520812988281,1.0
2547,296.4666442871094,272.4762878417969,0.9999997019767761,300.56640625,280.8179016113281,1.0
2548,297.4023742675781,273.13677978515625,0.9999969601631165,300.7909240722656,280.8562927246094,1.0
2549,298.14678955078125,272.9818115234375,0.9999994039535522,300.58642578125,280.96331787109375,1.0
2550,297.89886474609375,274.1077880859375,0.9993666410446167,300.0709533691406,280.7470703125,1.0
2551,297.0069885253906,272.6887512207031,0.9999994039535522,300.6878356933594,280.7722473144531,1.0
2552,296.459228515625,272.74859619140625,0.9999994039535522,300.7586975097656,280.8248291015625,1.0
2553,295.9419250488281,272.6126403808594,0.9999998211860657,300.8402404785156,281.0057373046875,1.0
2554,296.302734375,272.4881591796875,0.9999998211860657,300.9648742675781,280.8475646972656,1.0
2555,296.24090576171875,272.4835205078125,1.0,300.8951416015625,281.1166076660156,1.0
2556,296.6545715332031,272.53961181640625,0.9999997615814209,301.1575622558594,280.9002685546875,1.0
2557,297.0398254394531,272.76654052734375,0.9999994039535522,300.90728759765625,280.8172607421875,1.0
2558,296.92340087890625,272.7743225097656,0.9999985694885254,300.8224182128906,280.84796142578125,1.0
2559,298.03326416015625,274.2802429199219,0.9994544982910156,300.4809265136719,280.49395751953125,1.0
2560,296.7952575683594,272.6085510253906,0.9999994039535522,300.88641357421875,280.9915771484375,1.0
2561,297.0340270996094,272.90789794921875,0.9999994039535522,300.95379638671875,280.6440734863281,1.0
2562,296.6546325683594,273.05615234375,0.999998927116394,301.0789489746094,280.7331848144531,1.0
2563,296.4996032714844,272.95001220703125,0.9999997615814209,301.62615966796875,280.77960205078125,1.0
2564,294.39385986328125,272.4877014160156,1.0,301.30181884765625,280.72576904296875,1.0
2565,294.4408264160156,272.5313720703125,1.0,301.1551208496094,281.21929931640625,1.0
2566,294.529296875,272.42498779296875,1.0,301.2001953125,281.2272033691406,1.0
2567,294.6963806152344,272.5169982910156,1.0,301.2642822265625,281.3415222167969,1.0
2568,294.5689392089844,272.8011474609375,1.0,301.2231140136719,281.3321533203125,1.0
2569,294.58721923828125,272.7445068359375,1.0,301.2450256347656,281.310546875,1.0
2570,294.5281982421875,272.61492919921875,1.0,300.9586486816406,281.32269287109375,1.0
2571,294.44366455078125,272.466796875,1.0,301.3052978515625,281.14764404296875,1.0
2572,294.4623718261719,272.550048828125,1.0,301.3643798828125,280.9134216308594,1.0
2573,294.705322265625,272.7328186035156,1.0,301.1474304199219,281.46734619140625,1.0
2574,294.61029052734375,272.5119323730469,1.0,301.3328552246094,281.32574462890625,1.0
2575,294.5518798828125,272.5453796386719,1.0,301.45751953125,280.7117004394531,1.0
2576,294.63275146484375,272.6322326660156,1.0,300.6807861328125,281.2686767578125,1.0
2577,294.7508544921875,272.4475402832031,1.0,301.1969909667969,280.5768737792969,1.0
2578,294.6716003417969,272.3373718261719,1.0,301.33233642578125,280.7392578125,1.0
2579,294.59625244140625,272.3385314941406,1.0,301.0875549316406,281.34765625,1.0
2580,294.391845703125,272.3245849609375,1.0,301.0106506347656,281.2762145996094,1.0
2581,294.58770751953125,272.7851867675781,1.0,301.16021728515625,281.36309814453125,1.0
2582,294.6211853027344,272.43194580078125,1.0,301.1142883300781,281.2953186035156,1.0
2583,294.51104736328125,272.6458740234375,1.0,300.9524841308594,281.46441650390625,1.0
2584,294.4627990722656,272.54180908203125,1.0,300.8919372558594,281.30572509765625,1.0
2585,294.6661682128906,272.466552734375,1.0,301.3728942871094,280.9085693359375,1.0
2586,294.6310119628906,272.4820251464844,1.0,301.27264404296875,280.97857666015625,1.0
2587,294.7290344238281,272.4443054199219,1.0,301.42291259765625,280.8992614746094,1.0
2588,294.7172546386719,272.5317687988281,1.0,301.45684814453125,280.93695068359375,1.0
2589,294.50555419921875,272.41253662109375,1.0,301.37811279296875,281.0179748535156,1.0
2590,294.6312255859375,272.4180908203125,1.0,301.25384521484375,280.9639892578125,1.0
2591,294.4497375488281,272.3328857421875,1.0,301.3514709472656,280.8270263671875,1.0
2592,294.5830078125,272.4268493652344,1.0,301.2079162597656,280.99884033203125,1.0
2593,294.7169494628906,272.3802185058594,1.0,301.20843505859375,280.6748352050781,1.0
2594,295.4148864746094,272.53509521484375,1.0,301.0354309082031,280.33349609375,1.0
2595,297.15850830078125,273.0806579589844,0.9999997019767761,301.2501220703125,280.66778564453125,1.0
2596,296.3118591308594,272.7924499511719,1.0,301.21612548828125,280.7161560058594,1.0
2597,296.1692199707031,272.8465270996094,1.0,301.275634765625,280.5904541015625,1.0
2598,296.4183044433594,272.73468017578125,0.9999998807907104,301.080322265625,280.6922607421875,1.0
2599,297.5079040527344,273.54620361328125,0.9999909996986389,301.2322692871094,280.7869567871094,1.0
2600,300.188720703125,276.2462158203125,0.9883866310119629,300.7715759277344,280.4110107421875,1.0
2601,299.4725341796875,275.0458679199219,0.9957953095436096,301.1431579589844,280.5821228027344,1.0
2602,299.2216796875,276.2652893066406,0.9937222003936768,301.1311950683594,280.555419921875,1.0
2603,295.55462646484375,272.60772705078125,1.0,301.18817138671875,280.7233581542969,1.0
2604,294.8984375,272.45928955078125,1.0,301.1924133300781,280.8449401855469,1.0
2605,294.6742858886719,272.6649475097656,1.0,301.0251159667969,281.4632568359375,1.0
2606,294.5351257324219,272.88580322265625,1.0,301.0218505859375,281.3887023925781,1.0
2607,294.6859130859375,272.40631103515625,1.0,301.21490478515625,280.9900207519531,1.0
2608,294.6213684082031,272.3418273925781,1.0,301.3854064941406,280.9377746582031,1.0
2609,294.6353454589844,272.21478271484375,1.0,300.9337158203125,280.8700866699219,1.0
2610,294.7440490722656,272.4735107421875,1.0,301.12884521484375,281.0830993652344,1.0
2611,294.4696960449219,272.1751708984375,1.0,300.88739013671875,280.90802001953125,1.0
2612,294.7029113769531,272.31964111328125,1.0,300.8099365234375,281.1443786621094,1.0
2613,295.12017822265625,272.363037109375,1.0,301.0359802246094,281.0456848144531,1.0
2614,294.8980712890625,272.42047119140625,1.0,300.2937927246094,281.6919250488281,1.0
2615,294.56768798828125,272.5196533203125,1.0,300.8912048339844,280.8751525878906,1.0
2616,294.71722412109375,272.41229248046875,1.0,300.8960266113281,281.00494384765625,1.0
2617,294.7619323730469,272.6703796386719,1.0,301.1443176269531,281.17291259765625,1.0
2618,294.6036071777344,272.693359375,1.0,300.7541198730469,280.60198974609375,1.0
2619,296.3268737792969,272.5599060058594,1.0,300.96319580078125,280.7637939453125,1.0
2620,296.8377380371094,273.17041015625,0.9999979734420776,300.8078308105469,281.175537109375,1.0
2621,296.5865478515625,273.01409912109375,0.9999986886978149,300.7735595703125,280.9237976074219,1.0
2622,295.3861083984375,272.6533203125,0.9999998807907104,300.6552429199219,280.8903503417969,1.0
2623,296.6623229980469,272.7784423828125,0.9999997615814209,300.90435791015625,280.8415832519531,1.0
2624,297.788818359375,273.6405029296875,0.9999938011169434,301.021728515625,280.7899475097656,1.0
2625,301.5342102050781,277.8488464355469,0.8882894515991211,300.70660400390625,280.20794677734375,1.0
2626,298.0701904296875,272.924072265625,0.9999992847442627,300.87322998046875,280.8678283691406,1.0
2627,296.81683349609375,272.40924072265625,0.9999994039535522,300.9837646484375,281.02044677734375,1.0
2628,296.5495300292969,271.958251953125,0.9999997615814209,300.78192138671875,280.7723693847656,1.0
2629,296.43426513671875,271.8380126953125,0.9999997615814209,301.1072082519531,280.83306884765625,1.0
2630,296.9309997558594,272.4186706542969,0.999998927116394,300.99310302734375,280.8292236328125,1.0
2631,296.3902587890625,271.706787109375,0.9999996423721313,300.5332946777344,280.91058349609375,1.0
2632,296.3514709472656,271.6238708496094,0.9999996423721313,300.53558349609375,280.6875915527344,1.0
2633,297.6590270996094,273.4018859863281,0.9999926090240479,300.7347412109375,280.9391784667969,1.0
2634,296.0731201171875,272.12091064453125,1.0,300.93701171875,280.823486328125,1.0
2635,296.1830139160156,272.4974060058594,1.0,300.95013427734375,280.7464599609375,1.0
2636,296.53741455078125,272.3583679199219,0.9999997615814209,300.7921142578125,280.6625671386719,1.0
2637,297.0352478027344,272.64373779296875,0.9999991655349731,300.5506591796875,280.83441162109375,1.0
2638,297.2594299316406,272.92205810546875,0.9999889135360718,300.6986083984375,280.5943908691406,1.0
2639,296.6822204589844,272.64239501953125,0.9999983310699463,300.3415832519531,280.3876037597656,1.0
2640,296.6220703125,273.053466796875,0.9999997615814209,300.74835205078125,281.0567321777344,1.0
2641,296.5249938964844,272.5986328125,0.9999997615814209,300.73577880859375,280.7468566894531,1.0
2642,296.4662170410156,272.8707275390625,0.9999997615814209,300.6357727050781,281.0063171386719,1.0
2643,296.967529296875,272.6761474609375,0.999999463558197,300.9037780761719,280.8797302246094,1.0
2644,297.0991516113281,273.1731872558594,0.9999914169311523,300.62890625,280.5235595703125,1.0
2645,303.33209228515625,276.1573181152344,0.001252591609954834,300.49957275390625,280.1180725097656,0.9999970197677612
2646,303.9241943359375,276.741455078125,0.0003095865249633789,300.1162109375,281.18194580078125,0.9973047971725464
2647,302.6588439941406,275.79522705078125,3.910678060492501e-05,302.65838623046875,281.8533020019531,0.023470431566238403
2648,301.8957214355469,275.66766357421875,0.0002777576446533203,300.78277587890625,280.4447937011719,0.37811532616615295
2649,296.3696594238281,272.6609191894531,0.9999996423721313,300.55145263671875,280.41644287109375,1.0
2650,296.7101135253906,272.63067626953125,0.9999995231628418,300.73394775390625,280.9395446777344,1.0
2651,296.6642761230469,273.418701171875,0.9999977350234985,300.5615234375,280.67041015625,1.0
2652,296.7503967285156,272.90069580078125,0.9997671246528625,299.58538818359375,280.35186767578125,1.0
2653,297.64300537109375,275.0929870605469,0.0918312668800354,300.375,280.2712707519531,0.9999995231628418
2654,295.9061584472656,275.66400146484375,0.015358299016952515,299.85943603515625,280.1066589355469,0.9999971389770508
2655,304.35809326171875,276.81500244140625,0.0016342997550964355,300.0450134277344,280.63067626953125,0.9999915361404419
2656,296.82244873046875,270.9676208496094,0.00032216310501098633,299.80047607421875,280.6644287109375,0.9999111890792847
2657,301.7413330078125,279.61529541015625,0.002170950174331665,300.13787841796875,280.5491638183594,0.9999983310699463
2658,301.5562438964844,279.1495361328125,0.010557323694229126,300.11151123046875,280.483154296875,0.9999992847442627
2659,297.4745178222656,273.3746337890625,0.9998413324356079,299.92657470703125,280.8517150878906,1.0
2660,297.1778869628906,273.0268859863281,0.9999988079071045,300.5577087402344,281.0444641113281,1.0
2661,297.1752624511719,273.1351318359375,0.9999995231628418,300.62506103515625,281.0041198730469,1.0
2662,298.5732727050781,274.5556640625,0.9998236894607544,300.4261169433594,280.7715148925781,1.0
2663,297.22210693359375,273.3354797363281,0.9999979138374329,300.6163330078125,281.0467834472656,1.0
2664,296.90826416015625,272.74151611328125,0.9999992847442627,300.8264465332031,280.974853515625,1.0
2665,296.6512451171875,272.6636962890625,0.9999997615814209,300.66534423828125,281.115966796875,1.0
2666,296.4591064453125,272.5645446777344,0.9999997615814209,300.7630920410156,280.76416015625,1.0
2667,296.0260314941406,272.74285888671875,1.0,300.5215148925781,281.0330505371094,1.0
2668,296.0701904296875,272.4152526855469,0.9999998807907104,300.6819763183594,280.8681335449219,1.0
2669,296.5586853027344,272.81298828125,0.9999997615814209,300.5838928222656,281.0857849121094,1.0
2670,296.8456115722656,272.7270202636719,0.9999994039535522,300.69232177734375,280.9049072265625,1.0
2671,302.18023681640625,279.0741271972656,0.056251078844070435,300.451171875,280.3884582519531,0.9999996423721313
2672,299.0970153808594,274.98150634765625,0.9993494749069214,300.2622985839844,280.85443115234375,1.0
2673,297.8192443847656,273.6143798828125,0.9996713399887085,300.0103759765625,281.0459289550781,1.0
2674,297.1889953613281,272.8149719238281,0.9999995231628418,300.4725341796875,280.9626159667969,1.0
2675,296.6622619628906,272.6461181640625,0.9999995231628418,300.6678161621094,280.8948669433594,1.0
2676,296.438720703125,272.72052001953125,0.9999997615814209,300.8662109375,280.76995849609375,1.0
2677,294.81103515625,272.7701416015625,1.0,300.60748291015625,280.6591491699219,1.0
2678,294.5102844238281,272.55218505859375,1.0,300.4363708496094,280.9581298828125,1.0
2679,295.0115966796875,273.1232604980469,0.9999990463256836,299.97357177734375,281.5194396972656,1.0
2680,294.6476135253906,272.5982360839844,1.0,300.23126220703125,281.31268310546875,1.0
2681,294.6064453125,272.2326965332031,1.0,300.1301574707031,281.18505859375,1.0
2682,294.3092956542969,272.3989562988281,1.0,300.76861572265625,280.83489990234375,1.0
2683,295.6585388183594,273.5503845214844,0.9996078014373779,300.31317138671875,280.6796875,1.0
2684,295.9623107910156,273.0329284667969,0.9999988079071045,300.88494873046875,281.2050476074219,1.0
2685,296.0873718261719,273.4740295410156,0.9999990463256836,301.2294006347656,281.3331604003906,1.0
2686,296.2139587402344,274.01995849609375,0.9999455213546753,301.19647216796875,280.763916015625,1.0
2687,294.5869445800781,272.649169921875,1.0,301.4173583984375,280.662353515625,1.0
2688,294.4593200683594,273.4092102050781,0.9999934434890747,300.6648864746094,281.3033447265625,1.0
2689,294.24200439453125,273.0690002441406,0.9999998211860657,301.0281982421875,281.4122619628906,1.0
2690,294.4652404785156,272.42095947265625,1.0,301.3494567871094,281.3019714355469,1.0
2691,294.3966064453125,272.48828125,1.0,301.3804626464844,280.9262390136719,1.0
2692,294.47088623046875,272.51959228515625,1.0,301.1744079589844,281.38775634765625,1.0
2693,294.4368896484375,273.23822021484375,0.9999994039535522,301.0536804199219,281.03668212890625,1.0
2694,294.28472900390625,272.5974426269531,0.9999997019767761,301.2100830078125,280.91796875,1.0
2695,294.76690673828125,272.7560119628906,1.0,301.70220947265625,280.8558044433594,1.0
2696,294.24517822265625,272.5897521972656,0.9999997615814209,301.1941833496094,280.9416198730469,1.0
2697,294.50634765625,272.6711730957031,1.0,301.92791748046875,280.45123291015625,1.0
2698,295.3062438964844,273.03741455078125,1.0,301.9484558105469,280.671630859375,1.0
2699,295.32373046875,272.68597412109375,1.0,301.8511962890625,280.4792175292969,1.0
2700,295.7373046875,272.3478698730469,1.0,302.0611572265625,280.8242492675781,1.0
2701,295.9828186035156,272.3957824707031,1.0,302.03656005859375,280.7365417480469,1.0
2702,295.9281921386719,272.2548828125,1.0,302.2168884277344,280.6404724121094,1.0
2703,296.01556396484375,272.5390625,1.0,302.19671630859375,280.6327209472656,1.0
2704,295.9317626953125,272.42083740234375,1.0,301.9707946777344,280.6558837890625,1.0
2705,296.3618469238281,272.6094970703125,0.9999997615814209,301.553955078125,280.7002868652344,1.0
2706,295.6980285644531,272.5404052734375,0.9999998807907104,301.5542297363281,280.77032470703125,1.0
2707,296.1504211425781,272.34759521484375,1.0,301.8414001464844,280.84326171875,1.0
2708,296.43023681640625,272.7638244628906,0.9999998211860657,302.28240966796875,280.8792419433594,1.0
2709,296.22833251953125,272.6819152832031,1.0,302.26885986328125,280.93768310546875,1.0
2710,296.0995178222656,272.9530029296875,1.0,302.1054992675781,281.0517578125,1.0
2711,296.0195617675781,273.116455078125,1.0,301.6744079589844,281.6249084472656,1.0
2712,296.3951721191406,273.8240051269531,1.0,302.5865173339844,280.92205810546875,1.0
2713,296.297119140625,273.0986022949219,1.0,302.5715026855469,281.113037109375,1.0
2714,296.0780334472656,272.3617248535156,1.0,302.89276123046875,280.56939697265625,1.0
2715,295.8450012207031,272.3501892089844,1.0,303.1847839355469,280.2591857910156,1.0
2716,296.23297119140625,272.4095458984375,1.0,303.3511047363281,280.21148681640625,1.0
2717,297.7694091796875,272.73480224609375,1.0,303.4267272949219,280.3089294433594,1.0
2718,297.894775390625,271.8511047363281,1.0,303.60235595703125,279.9148254394531,1.0
2719,298.3487548828125,271.65692138671875,1.0,303.81219482421875,279.7110900878906,1.0
2720,298.4808349609375,270.4312438964844,0.9999996423721313,303.9967041015625,279.8266906738281,1.0
2721,298.3213806152344,270.0145263671875,1.0,304.4620361328125,279.5212707519531,1.0
2722,298.4508361816406,270.31353759765625,1.0,305.12139892578125,279.3160095214844,1.0
2723,298.78118896484375,270.2649230957031,1.0,304.762939453125,279.23004150390625,1.0
2724,299.4642639160156,270.7041015625,1.0,304.8426513671875,279.12890625,1.0
2725,299.8902587890625,270.8472595214844,1.0,305.0734558105469,278.9936218261719,1.0
2726,301.7744140625,270.164794921875,0.9778389930725098,303.42840576171875,279.8887939453125,0.999976396560669
2727,300.6885681152344,268.2887268066406,1.0,303.8536071777344,278.06915283203125,1.0
2728,300.1083679199219,267.361328125,1.0,303.4877014160156,276.9085998535156,1.0
2729,299.5697021484375,266.6706848144531,1.0,302.42144775390625,275.63201904296875,1.0
2730,299.6336975097656,263.91778564453125,1.0,302.26470947265625,275.16729736328125,1.0
2731,300.1289367675781,263.8252868652344,1.0,301.7318115234375,274.725341796875,1.0
2732,300.0166320800781,262.5470275878906,1.0,300.5455322265625,273.24200439453125,1.0
2733,301.3058776855469,261.26171875,1.0,299.53814697265625,270.3266906738281,1.0
2734,301.4024658203125,259.2427062988281,1.0,298.9176025390625,269.0091857910156,1.0
2735,302.1621398925781,257.62445068359375,1.0,298.4565124511719,266.8339538574219,1.0
2736,302.6042175292969,255.02622985839844,1.0,297.71441650390625,264.1344299316406,1.0
2737,302.08856201171875,255.36793518066406,1.0,297.09954833984375,264.3699035644531,1.0
2738,300.9289245605469,255.38963317871094,1.0,296.7559814453125,263.108154296875,1.0
2739,302.7333679199219,255.3706817626953,0.9999410510063171,297.277587890625,262.4499816894531,1.0
2740,301.8134460449219,256.8442687988281,0.999964714050293,295.10162353515625,263.642578125,1.0
2741,299.9827880859375,256.3895263671875,0.9999997615814209,295.2633361816406,264.2081604003906,1.0
2742,299.93145751953125,256.1771240234375,0.9999995231628418,295.3324890136719,264.12030029296875,1.0
2743,300.29248046875,255.97434997558594,0.9999995231628418,295.411865234375,263.8681335449219,1.0
2744,299.7637023925781,255.76734924316406,1.0,295.7347717285156,263.96282958984375,1.0
2745,299.48919677734375,255.52545166015625,1.0,295.9590148925781,264.4526672363281,1.0
2746,301.90093994140625,254.92376708984375,0.9997615814208984,296.8075866699219,263.5924987792969,0.9999996423721313
2747,301.0550537109375,255.68345642089844,0.9996782541275024,297.8549499511719,264.4814147949219,1.0
2748,301.2598571777344,255.79917907714844,0.9992257356643677,297.8401184082031,264.4259033203125,0.9999998807907104
2749,300.4869384765625,256.05987548828125,0.9999862909317017,297.57110595703125,264.16717529296875,1.0
2750,301.13592529296875,255.4996795654297,0.9992825388908386,297.6794128417969,264.21295166015625,0.9999998211860657
2751,299.7443542480469,256.5525207519531,0.9999994039535522,297.8611145019531,264.370849609375,1.0
2752,300.4450378417969,256.026123046875,0.9999986886978149,297.9413146972656,264.3924865722656,1.0
2753,300.30242919921875,256.7941589355469,0.999991774559021,297.0791015625,265.58135986328125,1.0
2754,299.5721130371094,256.4035339355469,1.0,296.8494873046875,266.3330993652344,1.0
2755,299.37890625,257.4241943359375,1.0,298.35797119140625,266.9839172363281,1.0
2756,298.5652160644531,257.05670166015625,1.0,299.1785888671875,268.0199890136719,1.0
2757,298.7231750488281,259.1602783203125,1.0,299.4063415527344,268.12750244140625,1.0
2758,298.3108825683594,259.69384765625,1.0,300.2624206542969,269.0115966796875,1.0
2759,297.5246887207031,261.4442138671875,1.0,301.0635681152344,269.7120056152344,1.0
2760,297.107421875,262.6050109863281,1.0,302.0473937988281,271.2413330078125,1.0
2761,296.0846252441406,263.9594421386719,1.0,302.4566650390625,273.0706787109375,1.0
2762,296.4950256347656,266.4110412597656,1.0,303.8505554199219,274.3876037597656,1.0
2763,295.9967956542969,268.64715576171875,1.0,304.86358642578125,275.9940490722656,1.0
2764,296.45269775390625,270.6271667480469,1.0,306.0307312011719,276.9966125488281,1.0
2765,296.0169982910156,272.2994689941406,1.0,305.922607421875,278.96051025390625,1.0
2766,297.3901672363281,274.6919250488281,0.9999997615814209,305.78607177734375,279.829833984375,1.0
2767,297.43341064453125,274.3359375,1.0,306.5106201171875,281.0983581542969,1.0
2768,297.1029357910156,275.2979736328125,1.0,306.05804443359375,281.13922119140625,1.0
2769,297.7351379394531,275.6325988769531,1.0,305.7767333984375,281.0852355957031,1.0
2770,297.3970947265625,275.38104248046875,1.0,305.8231506347656,282.1694641113281,1.0
2771,296.11328125,275.3097229003906,1.0,304.93145751953125,282.15447998046875,1.0
2772,295.86346435546875,275.6612854003906,1.0,303.73126220703125,282.7770080566406,1.0
2773,296.22222900390625,276.1116943359375,1.0,303.31005859375,282.7001647949219,1.0
2774,296.0196228027344,277.791259765625,0.9945400953292847,302.2425537109375,282.1226806640625,0.9999996423721313
2775,295.0637512207031,275.2728271484375,1.0,301.9502868652344,282.3055725097656,1.0
2776,294.8258972167969,274.6441955566406,1.0,301.63800048828125,282.2946472167969,1.0
2777,294.656005859375,274.4169616699219,1.0,301.7670593261719,282.2065124511719,1.0
2778,294.54681396484375,274.4986877441406,1.0,301.8655700683594,281.9747619628906,1.0
2779,294.423828125,274.2776184082031,1.0,301.8890380859375,281.8122863769531,1.0
2780,294.4609680175781,274.49591064453125,1.0,301.8965148925781,281.8540344238281,1.0
2781,294.4264831542969,274.5481262207031,1.0,301.87799072265625,281.7749938964844,1.0
2782,294.39324951171875,274.39697265625,1.0,302.0583801269531,281.3511657714844,1.0
2783,294.6861877441406,274.35491943359375,1.0,301.82794189453125,281.0833740234375,1.0
2784,294.7629699707031,274.6465148925781,1.0,301.8954162597656,281.9068908691406,1.0
2785,295.1627197265625,274.84954833984375,1.0,301.6457824707031,281.83160400390625,1.0
2786,294.7127685546875,274.5274963378906,1.0,301.447509765625,281.78582763671875,1.0
2787,295.1102294921875,274.8529357910156,1.0,300.7994384765625,281.97711181640625,0.9999997615814209
2788,295.0713806152344,274.8197937011719,1.0,301.0826110839844,281.5459289550781,0.9999998211860657
2789,295.1739196777344,274.7044372558594,1.0,300.8634338378906,281.9342346191406,1.0
2790,295.207275390625,274.60650634765625,1.0,300.3197326660156,282.4427185058594,1.0
2791,295.27313232421875,275.0329284667969,1.0,300.705078125,282.78509521484375,1.0
2792,294.8423767089844,274.5148010253906,1.0,300.3021545410156,282.6721496582031,1.0
