frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,frame_T,spike_1_Chan1,spike_1_Chan2,spike_1_Chan3,spike_1_Chan4,spike_1_Chan5,spike_1_Chan6,spike_1_Chan7,spike_1_Chan8,spike_1_Chan9,spike_1_Chan10,spike_1_Chan11,spike_1_Chan12,spike_1_Chan13,spike_1_Chan14,spike_1_Chan15,spike_1_Chan16,spike_1_Chan17,spike_1_Chan18,spike_1_Chan19,spike_1_Chan20,spike_1_Chan21,spike_1_Chan22,spike_1_Chan23,spike_1_Chan24,spike_1_Chan25,spike_1_Chan26,spike_1_Chan27,spike_1_Chan28,spike_1_Chan29,spike_1_Chan30,spike_1_Chan31,spike_1_Chan32,spike_2_Chan1,spike_2_Chan2,spike_2_Chan3,spike_2_Chan4,spike_2_Chan5,spike_2_Chan6,spike_2_Chan7,spike_2_Chan8,spike_2_Chan9,spike_2_Chan10,spike_2_Chan11,spike_2_Chan12,spike_2_Chan13,spike_2_Chan14,spike_2_Chan15,spike_2_Chan16,spike_2_Chan17,spike_2_Chan18,spike_2_Chan19,spike_2_Chan20,spike_2_Chan21,spike_2_Chan22,spike_2_Chan23,spike_2_Chan24,spike_2_Chan25,spike_2_Chan26,spike_2_Chan27,spike_2_Chan28,spike_2_Chan29,spike_2_Chan30,spike_2_Chan31,spike_2_Chan32
797,24,284.595314588602,279.886154905615,0.199325077403051,0.0992075091292856,1.89704660105593,2.85020391240039,NaN,275.686753435409,0.634429778048782,0.153885059267718,8.7689900435001,36.9224078469537,24,NaN,277.786454170512,NaN,2.099700735103,NaN,43.3849116319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,24,284.583827202645,279.766358159834,0.197126214454189,0.101120031979914,1.92519665338416,2.78649186652555,NaN,290.918111687509,0.615457878619176,0.162984858001392,10.2772322612223,38.3275628015314,22,NaN,285.342234923672,NaN,-5.57587676383753,NaN,43.4249116319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,23,284.409746924831,279.89582800836,0.226383031189516,0.102941155380347,1.88339941811814,3.13910847594534,NaN,286.946749235469,0.734599403799685,0.165348398900001,9.90009941365815,41.9098788411072,18,NaN,283.421288621915,NaN,-3.52546061355451,NaN,43.4649116319444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,21,284.740002002242,279.035451512758,0.111853784454458,0.133013888762618,3.01250759956071,1.8169719053479,NaN,279.312422276893,0.705288617969194,0.145846595182243,8.70868227260759,40.6153276407412,14,NaN,279.173936894825,NaN,-0.138485382067472,NaN,44.0649116319444,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,24,284.773701698662,279.292164353058,0.111820531427778,0.150082189546003,3.0596585896649,1.50572983057377,NaN,289.773231779547,0.705371260350523,0.141363988978787,8.01555041738078,37.8044430392619,14,NaN,284.532698066302,NaN,-5.24053371324447,NaN,44.1049116319444,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,27,285.237066098756,278.995994541885,0.132774444977077,0.146215518495144,3.01385604087172,1.96973522509684,NaN,278.284390856863,0.650683889865774,0.123906941011934,8.59555640601125,45.6321691979604,22,NaN,278.640192699374,NaN,0.355801842511028,NaN,44.1449116319444,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
835,19,284.805001507031,278.167324622086,0.121086133736283,0.0817113322721682,1.71632685050704,1.94043414096355,NaN,280.885472307524,0.712900402555401,0.149649288077263,8.48584467345852,36.9216824730158,20,NaN,279.526398464805,NaN,-1.359073842719,NaN,44.9049116319444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
836,22,284.628315421255,278.296573742141,0.159969360819663,0.086472017244584,1.5956147912332,1.99058052247462,NaN,279.948850236478,0.60078331352104,0.12825133244826,8.52126636007724,39.8578565422228,18,NaN,279.122711989309,NaN,-0.826138247168501,NaN,44.9449116319444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
837,28,284.189979753665,279.206485859934,0.217091260547839,0.165066135718923,2.08311905529313,2.08701702443785,NaN,284.0404341684,0.601092622763765,0.131992826907602,9.81049575411819,42.9678754279546,17,NaN,281.623460014167,NaN,-2.416974154233,NaN,44.9849116319444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,17,284.752336302016,282.241176617726,0.118035475390451,0.0535810197060552,1.68520857859084,2.55262299463235,NaN,289.334419340502,0.636577968505351,0.15038918794278,9.31885416041483,37.6023592970692,21,NaN,285.787797979114,NaN,-3.54662136138796,NaN,45.7049116319444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,17,284.612337568069,281.693582487949,0.112128522296108,0.0464897821838483,1.7464360012235,3.18944408509082,NaN,284.1445703938,0.710839248826607,0.158500581009156,9.14389115995328,39.2259780549576,21,NaN,282.919076440875,NaN,-1.22549395292549,NaN,45.7449116319444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,17,284.492020169231,282.342224998526,0.115014538587611,0.0742874549829845,1.85553327281931,1.69813913297503,NaN,287.144642127302,0.594514263621842,0.150507685858786,9.99699590757419,37.6124411190967,17,NaN,284.743433562914,NaN,-2.40120856438801,NaN,45.7849116319444,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
