Chan,MeanRate
B10,"[0.         0.         0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.51020408
 0.25510204 0.51020408 0.76530612 0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25510204 0.         0.25510204 0.25510204
 0.76530612 0.25510204 0.76530612 0.76530612 0.25510204 0.76530612
 1.53061224 0.76530612 1.53061224 0.         0.         0.
 0.         0.         0.25510204 0.51020408 2.04081633 0.51020408
 0.         0.        ]"
B13,"[ 3.82653061  3.57142857  2.29591837  1.53061224  4.08163265  3.31632653
  1.78571429  3.06122449  6.63265306  3.82653061  3.57142857  3.57142857
  3.31632653  3.31632653  6.63265306  8.16326531  8.92857143 11.98979592
  4.08163265  3.82653061  3.57142857  1.02040816  3.82653061  2.04081633
  1.2755102   3.57142857  3.31632653  2.80612245  3.06122449  2.29591837
  3.31632653  5.35714286  4.08163265  3.57142857  4.33673469  3.06122449
  3.31632653  2.04081633  1.78571429  1.78571429  1.78571429  5.35714286
  2.80612245  4.08163265  5.35714286  4.84693878  1.78571429  3.06122449
  2.80612245  2.55102041]"
B08,"[0.25510204 0.         0.         0.         0.25510204 0.25510204
 0.         0.         0.         0.         0.         0.25510204
 0.51020408 0.51020408 0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.
 0.         0.         0.51020408 0.         0.25510204 0.51020408
 0.51020408 0.51020408 1.53061224 1.02040816 0.25510204 0.51020408
 1.02040816 1.53061224 1.53061224 0.25510204 0.         0.
 0.25510204 0.25510204 0.25510204 1.2755102  2.29591837 0.
 0.         0.        ]"
B04,"[0.51020408 0.         0.         0.         0.         0.76530612
 0.         0.         0.         0.         0.         0.25510204
 0.76530612 0.51020408 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25510204 0.         0.         0.51020408
 0.76530612 0.76530612 1.2755102  0.25510204 0.51020408 0.51020408
 1.2755102  1.78571429 1.53061224 0.51020408 0.         0.
 0.         0.25510204 0.         1.53061224 2.29591837 0.25510204
 0.         0.        ]"
B02,"[0.76530612 0.         0.         0.         0.         0.25510204
 0.         0.51020408 0.         0.         0.25510204 0.51020408
 0.76530612 0.51020408 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25510204 0.         0.25510204 0.51020408
 0.76530612 0.51020408 1.78571429 0.25510204 0.51020408 0.51020408
 0.76530612 1.78571429 1.53061224 0.25510204 0.         0.
 1.2755102  0.         0.25510204 1.53061224 2.80612245 0.
 0.         0.        ]"
B24,"[0.25510204 0.         0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.25510204
 0.51020408 0.51020408 0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.
 0.         0.         0.51020408 0.         0.25510204 0.51020408
 0.51020408 0.76530612 0.76530612 0.51020408 0.25510204 0.76530612
 0.76530612 1.78571429 1.53061224 0.51020408 0.         0.
 0.         0.51020408 0.25510204 1.2755102  2.80612245 0.
 0.         0.        ]"
B29,"[4.08163265 2.04081633 2.29591837 3.06122449 5.10204082 2.29591837
 4.59183673 4.08163265 5.10204082 2.04081633 4.84693878 3.06122449
 2.04081633 1.78571429 3.57142857 1.53061224 3.31632653 5.86734694
 3.82653061 2.80612245 1.78571429 1.53061224 4.33673469 1.2755102
 1.2755102  3.06122449 2.80612245 2.04081633 3.31632653 1.78571429
 1.02040816 1.78571429 3.06122449 4.08163265 2.80612245 2.04081633
 2.55102041 2.29591837 2.80612245 2.55102041 2.04081633 2.29591837
 1.02040816 2.80612245 3.82653061 4.59183673 3.31632653 5.6122449
 3.82653061 4.59183673]"
B26,"[6.8877551  2.55102041 2.80612245 4.59183673 3.31632653 3.57142857
 2.29591837 4.59183673 5.86734694 5.86734694 5.86734694 5.6122449
 2.55102041 1.78571429 3.06122449 5.6122449  5.35714286 7.39795918
 4.08163265 3.82653061 3.82653061 3.06122449 3.06122449 3.57142857
 1.53061224 6.12244898 7.65306122 3.82653061 2.29591837 3.31632653
 3.06122449 3.31632653 3.06122449 3.31632653 4.08163265 2.04081633
 3.06122449 5.86734694 7.39795918 3.06122449 1.53061224 4.33673469
 4.33673469 6.37755102 4.59183673 3.82653061 3.82653061 3.06122449
 3.06122449 2.80612245]"
B11,"[71.93877551 72.44897959 72.95918367 69.89795918 71.68367347 72.70408163
 73.46938776 69.89795918 80.6122449  78.82653061 76.78571429 74.48979592
 78.06122449 68.1122449  67.34693878 76.78571429 73.21428571 74.74489796
 74.23469388 76.2755102  71.68367347 72.44897959 75.51020408 74.74489796
 78.57142857 71.42857143 71.68367347 70.66326531 73.46938776 71.93877551
 77.04081633 73.7244898  69.64285714 68.62244898 81.8877551  73.46938776
 72.70408163 75.25510204 72.44897959 71.42857143 79.33673469 74.74489796
 76.02040816 70.66326531 70.66326531 75.51020408 79.59183673 75.
 71.42857143 68.87755102]"
B18,"[0.         0.         0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.25510204
 0.51020408 0.51020408 0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25510204 0.         0.25510204 0.51020408
 0.51020408 0.51020408 1.02040816 0.         0.25510204 0.76530612
 1.02040816 1.53061224 1.02040816 0.25510204 0.         0.
 0.         0.         0.         1.53061224 2.80612245 0.
 0.         0.        ]"
B09,"[2.55102041 0.76530612 0.         0.         0.         1.02040816
 0.25510204 2.80612245 2.04081633 0.76530612 0.25510204 1.53061224
 1.02040816 0.         0.51020408 1.02040816 2.04081633 4.59183673
 1.53061224 0.51020408 0.76530612 0.         0.         0.25510204
 0.25510204 1.02040816 0.76530612 0.25510204 0.76530612 0.
 0.76530612 1.02040816 1.02040816 1.2755102  2.04081633 0.76530612
 1.78571429 1.2755102  0.         0.76530612 0.         1.78571429
 1.02040816 0.51020408 1.2755102  2.55102041 0.25510204 1.2755102
 0.51020408 0.25510204]"
B23,"[1.78571429 0.51020408 1.02040816 1.2755102  0.         2.04081633
 1.53061224 2.04081633 1.02040816 1.2755102  0.51020408 0.51020408
 0.25510204 0.         0.51020408 0.25510204 0.25510204 1.02040816
 0.         0.25510204 0.25510204 0.         0.25510204 0.
 0.         0.         0.51020408 0.         0.25510204 0.25510204
 0.51020408 0.76530612 0.         1.78571429 1.53061224 0.76530612
 0.51020408 0.         0.         1.02040816 0.         0.51020408
 0.         0.76530612 1.2755102  2.80612245 0.76530612 1.2755102
 0.25510204 0.25510204]"
B19,"[0.         0.25510204 0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25510204 0.         0.51020408 0.
 0.25510204 0.25510204 0.         0.25510204 0.         0.25510204
 0.         0.         0.         0.25510204 0.25510204 0.25510204
 0.         0.         0.51020408 1.02040816 0.         0.25510204
 0.         0.25510204]"
B25,"[0.         0.25510204 0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.
 0.25510204 0.         0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25510204 0.         0.76530612 0.
 0.         0.25510204 0.         0.         0.25510204 0.
 0.25510204 0.         0.         0.25510204 0.51020408 0.
 0.         0.25510204 0.51020408 0.25510204 0.25510204 0.
 0.         0.25510204]"
B22,"[0.         0.         0.         0.         0.         0.25510204
 0.76530612 0.         0.         0.         0.         0.51020408
 0.51020408 0.51020408 0.         0.         0.         0.51020408
 0.         0.         0.         0.         0.         0.
 0.         0.         0.51020408 0.         0.25510204 0.51020408
 0.51020408 0.51020408 1.02040816 0.25510204 0.51020408 0.51020408
 0.51020408 1.53061224 1.53061224 0.51020408 0.         0.
 0.         0.25510204 0.         1.02040816 2.29591837 0.
 0.         0.        ]"
B01,"[0.         0.25510204 0.         0.         0.         0.25510204
 0.         0.         0.         0.         0.         0.25510204
 0.25510204 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.51020408 0.         0.51020408 0.
 0.51020408 0.51020408 0.         0.51020408 0.25510204 0.51020408
 0.25510204 0.         0.         0.25510204 0.         0.
 0.         0.51020408 0.25510204 0.         0.         0.25510204
 0.         0.        ]"
