Chan,MeanRate
B26,"[11.50159744  7.66773163  9.26517572  8.14696486  6.54952077  5.75079872
 11.02236422 10.86261981 11.18210863  9.42492013  6.86900958  6.70926518
  8.78594249  6.54952077  4.79233227  6.86900958  8.9456869   9.42492013
 10.86261981 11.50159744  8.46645367  6.54952077  7.1884984  11.02236422
  9.74440895 10.54313099 10.38338658  7.50798722  8.14696486  6.23003195
  4.63258786  7.82747604  4.95207668  5.59105431  7.02875399 10.06389776
 10.06389776 11.82108626  8.9456869   6.38977636  7.66773163 12.30031949
 13.25878594 12.93929712 16.1341853  12.4600639   9.74440895  6.54952077
  8.14696486  6.70926518]"
B17,"[0.31948882 0.63897764 0.15974441 0.         0.47923323 0.31948882
 1.11821086 0.79872204 0.31948882 0.15974441 0.15974441 0.79872204
 0.31948882 0.         0.15974441 0.79872204 0.         1.91693291
 1.7571885  1.43769968 1.11821086 0.31948882 0.63897764 1.43769968
 0.47923323 0.         0.47923323 1.11821086 0.79872204 0.
 0.15974441 0.47923323 0.63897764 0.15974441 0.63897764 0.47923323
 0.15974441 0.         0.15974441 0.31948882 0.47923323 1.27795527
 0.47923323 0.15974441 0.31948882 0.47923323 0.15974441 0.31948882
 0.15974441 0.        ]"
B04,"[0.31948882 0.79872204 0.63897764 0.63897764 1.11821086 1.27795527
 2.23642173 2.55591054 0.31948882 0.31948882 0.47923323 1.91693291
 1.43769968 0.63897764 1.27795527 2.39616613 0.15974441 2.39616613
 2.07667732 2.71565495 1.91693291 1.59744409 0.79872204 2.87539936
 0.79872204 1.59744409 1.43769968 0.95846645 1.91693291 1.43769968
 1.43769968 1.59744409 0.79872204 1.27795527 2.07667732 0.95846645
 2.07667732 0.15974441 0.47923323 0.15974441 1.11821086 1.27795527
 0.47923323 2.07667732 2.07667732 0.79872204 1.43769968 0.47923323
 0.47923323 0.31948882]"
B10,"[0.         0.15974441 0.31948882 0.31948882 0.31948882 0.31948882
 0.47923323 0.         0.15974441 0.15974441 0.47923323 0.
 0.15974441 0.         0.31948882 0.47923323 0.31948882 0.79872204
 0.15974441 0.         0.63897764 0.31948882 0.15974441 0.79872204
 0.15974441 0.15974441 0.47923323 0.47923323 0.63897764 0.47923323
 1.43769968 0.15974441 0.15974441 0.31948882 0.31948882 0.31948882
 0.79872204 0.31948882 0.47923323 0.15974441 0.31948882 0.15974441
 0.15974441 0.31948882 0.15974441 0.47923323 0.15974441 0.15974441
 0.15974441 0.15974441]"
B21,"[1.7571885  0.31948882 0.79872204 0.47923323 1.59744409 1.27795527
 0.95846645 1.91693291 0.31948882 0.47923323 0.31948882 1.27795527
 0.15974441 0.31948882 0.15974441 2.07667732 0.47923323 2.39616613
 3.03514377 1.91693291 1.91693291 0.79872204 1.11821086 2.07667732
 0.63897764 0.63897764 1.59744409 1.27795527 1.27795527 0.
 0.63897764 0.79872204 0.79872204 0.63897764 1.11821086 0.47923323
 0.47923323 0.31948882 0.15974441 0.15974441 0.47923323 1.59744409
 2.71565495 1.7571885  3.03514377 0.31948882 0.47923323 0.47923323
 0.47923323 0.63897764]"
B20,"[0.15974441 0.31948882 0.79872204 0.47923323 0.31948882 0.95846645
 0.63897764 0.47923323 0.15974441 0.         0.15974441 0.47923323
 0.31948882 0.63897764 0.15974441 0.63897764 0.15974441 0.79872204
 0.79872204 1.27795527 1.27795527 0.31948882 1.7571885  0.95846645
 0.15974441 0.47923323 1.43769968 0.79872204 1.27795527 1.27795527
 0.47923323 0.31948882 0.31948882 0.15974441 0.63897764 1.11821086
 0.47923323 0.         0.47923323 0.15974441 0.63897764 0.47923323
 0.15974441 0.47923323 0.15974441 0.63897764 0.79872204 0.47923323
 0.15974441 0.        ]"
B11,"[112.77955272 110.7028754  106.07028754 112.61980831 120.76677316
 110.06389776 111.18210863 109.10543131 112.93929712 113.09904153
 108.9456869  108.78594249 108.62619808 113.89776358 113.41853035
 111.66134185 107.82747604 106.38977636 112.4600639  108.62619808
 111.66134185 104.95207668 110.86261981 115.81469649 111.50159744
 107.98722045 106.38977636 107.34824281 113.25878594 109.74440895
 117.09265176 106.38977636 113.09904153 109.90415335 105.11182109
 108.9456869  111.02236422 114.53674121 108.62619808 111.34185304
 109.26517572 106.86900958 112.4600639  108.9456869  106.86900958
 106.07028754 110.06389776 116.93290735 112.4600639  106.86900958]"
B14,"[0.         0.47923323 0.31948882 0.         0.79872204 0.15974441
 0.95846645 0.47923323 0.31948882 0.         0.15974441 0.31948882
 0.47923323 0.         0.15974441 0.95846645 0.         0.79872204
 0.31948882 0.15974441 0.95846645 0.63897764 1.11821086 0.95846645
 0.15974441 0.63897764 0.63897764 0.         0.79872204 0.63897764
 0.79872204 0.31948882 0.31948882 0.63897764 0.47923323 0.63897764
 0.         0.31948882 0.47923323 0.31948882 0.63897764 0.95846645
 0.31948882 0.15974441 0.47923323 0.15974441 0.31948882 0.
 0.15974441 0.        ]"
B03,"[0.79872204 0.15974441 0.31948882 0.         0.         0.63897764
 0.47923323 0.15974441 0.31948882 0.         0.31948882 0.
 0.15974441 0.         0.31948882 0.63897764 0.         0.63897764
 0.63897764 0.47923323 0.63897764 0.         0.95846645 1.11821086
 0.         0.15974441 1.11821086 0.47923323 0.95846645 0.31948882
 0.47923323 0.15974441 0.47923323 0.15974441 0.95846645 0.63897764
 0.79872204 0.47923323 0.63897764 0.15974441 0.47923323 0.79872204
 0.15974441 0.         0.31948882 0.63897764 0.15974441 0.
 0.31948882 0.        ]"
B05,"[0.95846645 0.79872204 0.31948882 0.15974441 1.59744409 1.27795527
 1.43769968 0.63897764 1.11821086 0.31948882 0.47923323 1.11821086
 0.95846645 0.63897764 0.31948882 0.79872204 0.63897764 3.19488818
 0.79872204 1.43769968 1.11821086 0.47923323 1.43769968 2.07667732
 0.47923323 0.63897764 1.11821086 1.43769968 1.11821086 0.47923323
 0.63897764 0.79872204 0.63897764 1.7571885  0.95846645 0.63897764
 0.63897764 0.47923323 0.31948882 0.63897764 0.47923323 1.43769968
 0.31948882 0.79872204 1.27795527 0.47923323 0.79872204 1.11821086
 0.63897764 0.63897764]"
B12,"[7.1884984  3.83386581 3.35463259 2.87539936 3.514377   4.95207668
 6.86900958 4.15335463 3.99361022 4.63258786 0.63897764 2.07667732
 2.39616613 1.91693291 2.87539936 4.47284345 2.39616613 4.47284345
 7.02875399 5.4313099  6.70926518 4.47284345 4.31309904 7.1884984
 4.79233227 4.47284345 6.07028754 4.47284345 4.31309904 4.79233227
 2.71565495 2.39616613 2.71565495 2.07667732 3.19488818 4.63258786
 5.2715655  3.83386581 3.19488818 2.07667732 2.55591054 6.38977636
 9.90415335 8.30670927 7.1884984  5.91054313 2.39616613 1.91693291
 3.19488818 1.7571885 ]"
B27,"[ 9.74440895  6.07028754  6.23003195 10.22364217  5.91054313  7.82747604
 11.50159744  7.98722045  9.26517572  8.14696486  9.74440895  5.75079872
  5.11182109  4.47284345  4.47284345  7.50798722  6.38977636  7.82747604
  7.66773163 10.22364217  8.9456869   8.78594249  8.62619808 13.09904153
  9.42492013 10.54313099  8.9456869   6.23003195  8.62619808  6.70926518
  4.47284345  7.1884984   5.91054313  6.70926518  4.63258786  7.98722045
  9.42492013  7.82747604  6.54952077  7.98722045  6.86900958 12.93929712
 13.09904153 15.65495208 12.30031949 11.02236422  7.34824281  7.98722045
  6.38977636  4.63258786]"
B06,"[4.47284345 4.15335463 2.55591054 4.63258786 6.07028754 4.47284345
 5.11182109 5.75079872 4.79233227 5.2715655  2.07667732 4.63258786
 4.31309904 2.87539936 4.63258786 3.514377   3.99361022 5.11182109
 4.79233227 4.47284345 5.11182109 3.99361022 4.31309904 5.91054313
 2.39616613 4.63258786 6.23003195 3.67412141 4.79233227 3.19488818
 3.03514377 4.63258786 3.35463259 2.87539936 3.67412141 4.79233227
 4.47284345 3.99361022 3.67412141 3.19488818 5.2715655  3.67412141
 4.79233227 5.91054313 5.59105431 3.67412141 3.83386581 4.15335463
 3.03514377 2.87539936]"
B08,"[2.71565495 2.23642173 1.59744409 2.39616613 2.39616613 1.91693291
 3.35463259 2.39616613 2.87539936 1.59744409 3.03514377 2.55591054
 2.07667732 2.07667732 1.91693291 2.87539936 1.11821086 3.19488818
 2.55591054 2.07667732 2.55591054 2.71565495 3.03514377 2.07667732
 1.59744409 2.07667732 2.55591054 1.43769968 2.23642173 1.43769968
 2.87539936 1.43769968 2.39616613 3.03514377 1.59744409 2.55591054
 0.95846645 1.91693291 2.23642173 2.55591054 1.43769968 1.59744409
 2.39616613 2.39616613 2.07667732 2.87539936 1.7571885  1.11821086
 3.83386581 2.71565495]"
B22,"[1.43769968 0.63897764 0.47923323 1.43769968 1.7571885  1.27795527
 2.39616613 1.7571885  1.43769968 0.95846645 1.91693291 0.47923323
 0.95846645 0.95846645 2.23642173 2.23642173 1.7571885  1.91693291
 0.79872204 2.39616613 1.59744409 3.19488818 1.43769968 1.91693291
 1.43769968 0.63897764 2.23642173 1.91693291 1.91693291 3.03514377
 1.11821086 1.43769968 0.47923323 1.11821086 2.07667732 0.79872204
 0.95846645 1.27795527 1.43769968 0.95846645 0.79872204 2.39616613
 1.27795527 1.91693291 1.27795527 1.7571885  1.11821086 0.95846645
 2.39616613 1.43769968]"
B02,"[0.79872204 0.31948882 0.63897764 0.31948882 0.79872204 0.95846645
 1.43769968 1.91693291 0.79872204 0.47923323 0.47923323 0.79872204
 0.47923323 0.31948882 0.95846645 2.23642173 0.31948882 1.11821086
 0.95846645 1.7571885  2.07667732 1.27795527 0.95846645 2.39616613
 1.11821086 1.7571885  0.79872204 1.11821086 1.27795527 1.43769968
 0.79872204 1.43769968 0.31948882 1.59744409 1.11821086 0.95846645
 0.63897764 0.31948882 0.63897764 0.31948882 1.7571885  0.63897764
 1.43769968 1.27795527 1.59744409 0.15974441 0.15974441 1.11821086
 0.47923323 0.31948882]"
B19,"[0.         0.15974441 0.15974441 0.15974441 0.15974441 0.47923323
 0.79872204 0.63897764 0.15974441 0.63897764 0.15974441 0.31948882
 0.79872204 0.15974441 0.79872204 0.63897764 0.47923323 2.07667732
 1.11821086 0.79872204 1.11821086 0.95846645 0.95846645 1.11821086
 0.31948882 0.47923323 0.95846645 0.79872204 0.95846645 0.31948882
 0.47923323 0.63897764 1.43769968 0.63897764 0.47923323 0.47923323
 0.15974441 0.         0.31948882 0.31948882 0.47923323 0.63897764
 0.47923323 0.79872204 0.47923323 0.95846645 0.79872204 0.15974441
 0.31948882 0.        ]"
B09,"[ 8.9456869   6.38977636  4.31309904  4.47284345  2.71565495  7.98722045
 10.06389776  7.66773163  7.1884984   6.07028754  5.11182109  3.514377
  4.63258786  2.39616613  4.63258786  7.1884984   5.4313099   6.38977636
  7.66773163  8.78594249  6.70926518  7.1884984   8.30670927 11.82108626
  8.9456869   8.62619808  8.30670927  4.95207668 13.25878594  6.86900958
  6.38977636  5.2715655   3.35463259  5.91054313  3.03514377  5.11182109
  8.14696486  6.54952077  5.2715655   4.31309904  5.11182109 11.98083067
 11.82108626 10.7028754  12.93929712  9.42492013  6.23003195  5.2715655
  5.11182109  4.31309904]"
B18,"[0.15974441 0.15974441 0.63897764 0.31948882 0.79872204 0.31948882
 0.31948882 1.11821086 0.15974441 0.31948882 0.15974441 0.47923323
 0.         0.         0.15974441 1.11821086 0.47923323 0.95846645
 0.31948882 0.79872204 0.79872204 1.11821086 1.11821086 1.43769968
 0.         0.         0.31948882 0.31948882 0.63897764 0.79872204
 0.31948882 0.         0.15974441 0.15974441 0.79872204 0.15974441
 0.15974441 0.47923323 0.47923323 0.15974441 0.79872204 1.43769968
 0.79872204 0.95846645 0.         0.31948882 0.         0.63897764
 0.15974441 0.31948882]"
B13,"[11.82108626  8.14696486  7.82747604  8.78594249  4.47284345  8.9456869
 11.34185304  9.42492013  8.46645367  9.10543131  9.26517572  7.82747604
  6.38977636  5.91054313  5.11182109  8.14696486  6.07028754  8.62619808
  9.90415335 10.86261981  8.9456869   7.82747604  8.9456869  12.61980831
 11.98083067 10.22364217  7.82747604  6.54952077 10.54313099  6.38977636
  5.2715655   5.59105431  5.75079872  6.86900958  5.4313099   7.50798722
 12.30031949 10.38338658  8.62619808  7.02875399  7.82747604 13.57827476
 14.05750799 14.69648562 15.81469649 11.18210863  7.66773163  7.82747604
  7.02875399  5.4313099 ]"
